transaction_id,timestamp,amount,currency,sender_acc,receiver_acc
51d00239,2026-05-01 21:51,30261.49,RUB,ACC_4758,ACC_6928
f859fb10,2026-05-01 21:51,18566.54,USD,ACC_1203,ACC_3382
98d8c36d,2026-05-01 21:51,3002.74,USD,ACC_4069,ACC_4645
873c8218,2026-05-01 21:51,18611.26,RUB,ACC_5601,ACC_8131
776a742c,2026-05-01 21:51,41563.93,EUR,ACC_5235,ACC_3574
bfa4bef8,2026-05-01 21:51,37494.03,EUR,ACC_4470,ACC_8269
fd0654ac,2026-05-01 21:51,4563.13,EUR,ACC_7056,ACC_2471
988fec51,2026-05-01 21:51,37197.85,EUR,ACC_1646,ACC_5061
ebf4e3a2,2026-05-01 21:51,26497.00,RUB,ACC_8825,ACC_5238
8e53b420,2026-05-01 21:51,4877.69,RUB,ACC_5114,ACC_9662
80dd8154,2026-05-01 21:51,3957.05,RUB,ACC_2522,ACC_4170
51fe532c,2026-05-01 21:51,4753.83,USD,ACC_9319,ACC_8555
67d707de,2026-05-01 21:51,2376.91,EUR,ACC_2917,ACC_6564
175690d2,2026-05-01 21:51,18153.49,USD,ACC_3509,ACC_7095
ae7f3fff,2026-05-01 21:51,29516.21,RUB,ACC_4005,ACC_9906
d24c8b2e,2026-05-01 21:51,29730.33,USD,ACC_8780,ACC_7541
15a071fc,2026-05-01 21:51,26027.80,EUR,ACC_7398,ACC_6988
7e05f1f2,2026-05-01 21:51,24532.27,RUB,ACC_9178,ACC_1069
0ed4b62f,2026-05-01 21:51,49657.22,RUB,ACC_6963,ACC_9318
02bd8c60,2026-05-01 21:51,6035.58,USD,ACC_1799,ACC_2201
08198bb9,2026-05-01 21:51,46844.31,EUR,ACC_3679,ACC_6862
71465b0a,2026-05-01 21:51,47523.41,RUB,ACC_9700,ACC_8591
3906db48,2026-05-01 21:51,29611.97,USD,ACC_5725,ACC_3610
300e9f8a,2026-05-01 21:51,18933.54,RUB,ACC_8782,ACC_1577
c586b642,2026-05-01 21:51,19813.64,EUR,ACC_5472,ACC_5531
623186b8,2026-05-01 21:51,27448.86,EUR,ACC_2082,ACC_3570
8b8810ff,2026-05-01 21:51,44517.52,EUR,ACC_6926,ACC_7070
3c951acc,2026-05-01 21:51,37650.17,EUR,ACC_1024,ACC_7839
8ed435c2,2026-05-01 21:51,27512.98,EUR,ACC_5465,ACC_5975
70a2e359,2026-05-01 21:51,17391.31,RUB,ACC_5361,ACC_9535
a73105d8,2026-05-01 21:51,31726.27,EUR,ACC_7247,ACC_6859
b72c49e1,2026-05-01 21:51,27344.50,RUB,ACC_7955,ACC_1639
4c777770,2026-05-01 21:51,38678.68,RUB,ACC_2831,ACC_8553
6ecffe10,2026-05-01 21:51,36023.23,EUR,ACC_2636,ACC_9509
debe72ee,2026-05-01 21:51,33342.90,RUB,ACC_4570,ACC_4100
4ad37d21,2026-05-01 21:51,45851.07,RUB,ACC_5463,ACC_3899
77d93329,2026-05-01 21:51,22863.08,EUR,ACC_3675,ACC_6659
9a86d9a5,2026-05-01 21:51,2292.59,RUB,ACC_2215,ACC_3825
3a0d3ae1,2026-05-01 21:51,48349.02,USD,ACC_8388,ACC_4991
b4fd3801,2026-05-01 21:51,38042.75,RUB,ACC_7875,ACC_7057
d2947c8b,2026-05-01 21:51,38389.85,EUR,ACC_6617,ACC_7299
80250874,2026-05-01 21:51,27543.81,USD,ACC_8112,ACC_2076
e48d0a71,2026-05-01 21:51,49042.82,RUB,ACC_3183,ACC_3037
b6398fd0,2026-05-01 21:51,22713.65,RUB,ACC_2506,ACC_4996
48de0940,2026-05-01 21:51,49520.74,RUB,ACC_4334,ACC_9452
44dfd904,2026-05-01 21:51,11780.37,USD,ACC_9050,ACC_6366
c5ba02f5,2026-05-01 21:51,39425.26,RUB,ACC_5714,ACC_5947
746e7121,2026-05-01 21:51,19372.01,USD,ACC_7398,ACC_7180
51033e30,2026-05-01 21:51,41786.94,USD,ACC_6043,ACC_3701
bbc3e824,2026-05-01 21:51,42208.93,EUR,ACC_4236,ACC_9774
2ca7e249,2026-05-01 21:51,18972.22,RUB,ACC_2890,ACC_6974
6c2e4a10,2026-05-01 21:51,31366.30,RUB,ACC_8068,ACC_3500
e454b063,2026-05-01 21:51,14052.63,EUR,ACC_3630,ACC_3829
4fb458dc,2026-05-01 21:51,11832.56,USD,ACC_7165,ACC_8353
943a85d7,2026-05-01 21:51,18145.73,EUR,ACC_1578,ACC_2227
8f541b67,2026-05-01 21:51,43550.36,USD,ACC_7503,ACC_1411
bcb039af,2026-05-01 21:51,48455.12,USD,ACC_7999,ACC_6422
adf7d762,2026-05-01 21:51,30061.20,EUR,ACC_6395,ACC_9732
ac0bdc0e,2026-05-01 21:51,29398.27,USD,ACC_2949,ACC_5825
3fb2382e,2026-05-01 21:51,1911.12,USD,ACC_5654,ACC_4013
3829c15f,2026-05-01 21:51,19279.90,EUR,ACC_3985,ACC_9222
ea5806de,2026-05-01 21:51,37846.38,EUR,ACC_7426,ACC_2450
a2b223d3,2026-05-01 21:51,32524.74,RUB,ACC_6266,ACC_2571
27d135ff,2026-05-01 21:51,12219.23,RUB,ACC_2176,ACC_5250
f74ede92,2026-05-01 21:51,19936.81,RUB,ACC_8366,ACC_4877
fe75d112,2026-05-01 21:51,45217.68,EUR,ACC_1973,ACC_3135
ed616ab2,2026-05-01 21:51,1572.38,USD,ACC_3348,ACC_7848
cb8fe9cb,2026-05-01 21:51,2194.27,RUB,ACC_8243,ACC_3416
50426d5d,2026-05-01 21:51,38704.31,RUB,ACC_2378,ACC_4617
59b9fd0d,2026-05-01 21:51,30280.74,RUB,ACC_5031,ACC_2731
9d2801d7,2026-05-01 21:51,28119.78,RUB,ACC_5693,ACC_6270
18de1b18,2026-05-01 21:51,45001.63,USD,ACC_5242,ACC_6037
18533847,2026-05-01 21:51,37388.48,EUR,ACC_8149,ACC_7260
885353e5,2026-05-01 21:51,28176.78,RUB,ACC_3335,ACC_9610
f5e60a90,2026-05-01 21:51,22990.68,USD,ACC_7556,ACC_3703
c6251319,2026-05-01 21:51,8584.77,RUB,ACC_4500,ACC_3208
7eb9656f,2026-05-01 21:51,45942.45,USD,ACC_7380,ACC_9441
851ad94e,2026-05-01 21:51,27909.74,USD,ACC_3882,ACC_2477
f0d96d09,2026-05-01 21:51,11045.46,RUB,ACC_2914,ACC_2285
c13b2f51,2026-05-01 21:51,34704.85,EUR,ACC_3353,ACC_2680
3d478c71,2026-05-01 21:51,14314.72,USD,ACC_3024,ACC_8486
f7a98e24,2026-05-01 21:51,34626.82,USD,ACC_9044,ACC_6647
a37ce275,2026-05-01 21:51,31714.06,EUR,ACC_7897,ACC_8448
bb6dcc85,2026-05-01 21:51,2686.00,EUR,ACC_2712,ACC_1071
7e04dc67,2026-05-01 21:51,5767.51,RUB,ACC_9798,ACC_7353
4fff9021,2026-05-01 21:51,29328.65,RUB,ACC_3059,ACC_8912
5327251a,2026-05-01 21:51,349.78,EUR,ACC_9140,ACC_2922
98cbfa89,2026-05-01 21:51,5642.40,EUR,ACC_1102,ACC_8236
7cfc02a0,2026-05-01 21:51,4549.50,EUR,ACC_7756,ACC_8855
c06e827a,2026-05-01 21:51,45133.29,RUB,ACC_6316,ACC_9553
3867e9b4,2026-05-01 21:51,10938.66,EUR,ACC_7548,ACC_2163
c6d7b0d0,2026-05-01 21:51,22133.78,USD,ACC_1886,ACC_7383
ba8a4fc5,2026-05-01 21:51,38595.65,EUR,ACC_3829,ACC_5092
19bc1670,2026-05-01 21:51,28651.26,USD,ACC_5674,ACC_6868
aa0025b7,2026-05-01 21:51,31225.07,EUR,ACC_3246,ACC_7891
7d08b717,2026-05-01 21:51,17206.56,USD,ACC_2773,ACC_1648
10aa8961,2026-05-01 21:51,9047.51,USD,ACC_3318,ACC_9479
90fd30e8,2026-05-01 21:51,25139.93,RUB,ACC_2573,ACC_4974
41076c32,2026-05-01 21:51,30132.74,EUR,ACC_9552,ACC_3944
6552f5af,2026-05-01 21:51,31957.06,RUB,ACC_3364,ACC_3976
4d0179de,2026-05-01 21:51,36071.46,RUB,ACC_1780,ACC_1208
2df99ddb,2026-05-01 21:51,291.72,RUB,ACC_2695,ACC_7988
be3b814f,2026-05-01 21:51,260.19,USD,ACC_2230,ACC_2494
37ed22a5,2026-05-01 21:51,22690.29,EUR,ACC_8462,ACC_1762
814290c0,2026-05-01 21:51,2946.67,EUR,ACC_6800,ACC_5859
8720ae76,2026-05-01 21:51,18806.88,USD,ACC_6045,ACC_3027
b688750b,2026-05-01 21:51,7264.54,EUR,ACC_2002,ACC_7040
a26b3756,2026-05-01 21:51,37862.12,USD,ACC_3401,ACC_9675
6ed92dbb,2026-05-01 21:51,18865.42,EUR,ACC_1452,ACC_8205
80fff8d4,2026-05-01 21:51,2901.20,EUR,ACC_6745,ACC_2163
8e762b35,2026-05-01 21:51,10848.05,RUB,ACC_8284,ACC_7480
b71e58fb,2026-05-01 21:51,26697.93,EUR,ACC_4883,ACC_2803
4251c91d,2026-05-01 21:51,32323.68,EUR,ACC_4348,ACC_1526
23e94f0d,2026-05-01 21:51,47500.91,USD,ACC_8013,ACC_8266
a5ca62c3,2026-05-01 21:51,31896.68,USD,ACC_6542,ACC_4633
7c39d24f,2026-05-01 21:51,43963.19,EUR,ACC_1046,ACC_9526
c75e2fe5,2026-05-01 21:51,5075.80,RUB,ACC_1441,ACC_8958
d5c659ba,2026-05-01 21:51,41644.08,EUR,ACC_2509,ACC_8801
280f7a03,2026-05-01 21:51,45250.34,USD,ACC_5107,ACC_6367
0a9af701,2026-05-01 21:51,22736.08,USD,ACC_8596,ACC_3448
01409924,2026-05-01 21:51,30271.88,RUB,ACC_3977,ACC_2385
af816b10,2026-05-01 21:51,15673.07,RUB,ACC_6046,ACC_9853
1341716c,2026-05-01 21:51,32799.30,EUR,ACC_6247,ACC_1511
0617d58c,2026-05-01 21:51,1726.93,EUR,ACC_7821,ACC_5712
37ffa919,2026-05-01 21:51,6150.36,EUR,ACC_3098,ACC_6344
aa3792d3,2026-05-01 21:51,26043.36,EUR,ACC_4524,ACC_5529
bdd95af2,2026-05-01 21:51,10376.00,EUR,ACC_6505,ACC_1260
a118d5ef,2026-05-01 21:51,30811.44,EUR,ACC_3717,ACC_3291
33380015,2026-05-01 21:51,11354.25,RUB,ACC_7938,ACC_6098
43301910,2026-05-01 21:51,1257.10,USD,ACC_9402,ACC_1152
cd89cd67,2026-05-01 21:51,15156.15,EUR,ACC_1442,ACC_6349
debe10eb,2026-05-01 21:51,18547.70,USD,ACC_7631,ACC_7966
d3e42c50,2026-05-01 21:51,33840.25,RUB,ACC_7451,ACC_5433
f0a99b1d,2026-05-01 21:51,33835.42,EUR,ACC_5489,ACC_1690
17422baa,2026-05-01 21:51,42328.80,EUR,ACC_8152,ACC_9485
a9ecee9e,2026-05-01 21:51,39445.13,RUB,ACC_6673,ACC_1299
a139e774,2026-05-01 21:51,49564.72,EUR,ACC_4358,ACC_7907
416c53ff,2026-05-01 21:51,48813.86,RUB,ACC_6974,ACC_3769
bdf0c408,2026-05-01 21:51,26846.63,RUB,ACC_9761,ACC_6081
b6038c70,2026-05-01 21:51,46817.40,USD,ACC_9573,ACC_1436
9bb252c9,2026-05-01 21:51,27516.28,EUR,ACC_3193,ACC_9638
71166a7e,2026-05-01 21:51,38882.33,RUB,ACC_1612,ACC_9194
cf768b17,2026-05-01 21:51,9894.50,USD,ACC_4936,ACC_5160
3b7a2653,2026-05-01 21:51,32509.39,EUR,ACC_7245,ACC_5125
5dbe9d81,2026-05-01 21:51,24595.87,RUB,ACC_4194,ACC_5420
ee3cdd79,2026-05-01 21:51,32920.05,RUB,ACC_8538,ACC_3269
8059f100,2026-05-01 21:51,29850.40,EUR,ACC_3055,ACC_7427
e8f5507d,2026-05-01 21:51,16805.40,EUR,ACC_5130,ACC_7047
539d02fa,2026-05-01 21:51,6461.65,USD,ACC_2481,ACC_8164
5e1bd53d,2026-05-01 21:51,10546.04,RUB,ACC_4623,ACC_9494
858feacc,2026-05-01 21:51,40101.20,USD,ACC_8245,ACC_8658
f564e9ac,2026-05-01 21:51,37364.35,USD,ACC_4248,ACC_5836
8a939033,2026-05-01 21:51,41683.01,USD,ACC_7344,ACC_9938
d342de9e,2026-05-01 21:51,17729.44,RUB,ACC_9205,ACC_7052
0815233f,2026-05-01 21:51,33953.27,USD,ACC_3331,ACC_4504
61a8ae32,2026-05-01 21:51,38757.09,EUR,ACC_9037,ACC_3199
49df68d6,2026-05-01 21:51,20830.76,RUB,ACC_9395,ACC_2449
3bb0cc8d,2026-05-01 21:51,5599.61,USD,ACC_1328,ACC_2212
25d25e02,2026-05-01 21:51,11532.60,USD,ACC_2388,ACC_6353
220574f5,2026-05-01 21:51,46673.85,RUB,ACC_7896,ACC_7207
4a0dc265,2026-05-01 21:51,41404.68,USD,ACC_2968,ACC_3659
82e29b2c,2026-05-01 21:51,31553.18,EUR,ACC_6671,ACC_6943
2cb46f2e,2026-05-01 21:51,44028.62,USD,ACC_7708,ACC_9108
6fd19535,2026-05-01 21:51,33354.45,RUB,ACC_6704,ACC_6416
fff92440,2026-05-01 21:51,48969.91,EUR,ACC_3179,ACC_7938
c8134598,2026-05-01 21:51,15821.05,USD,ACC_7610,ACC_9714
a3d00fe9,2026-05-01 21:51,15554.83,USD,ACC_9783,ACC_6945
41a9dcc2,2026-05-01 21:51,44310.87,USD,ACC_2471,ACC_9991
d3759b65,2026-05-01 21:51,4337.20,EUR,ACC_7037,ACC_2965
21ab552c,2026-05-01 21:51,36325.20,RUB,ACC_2974,ACC_9643
a2514d77,2026-05-01 21:51,8373.03,RUB,ACC_2835,ACC_1363
f9235c0f,2026-05-01 21:51,23519.69,USD,ACC_2160,ACC_8337
58709753,2026-05-01 21:51,49749.78,USD,ACC_6289,ACC_3757
52e8b561,2026-05-01 21:51,5696.68,USD,ACC_4059,ACC_7215
b9f508c5,2026-05-01 21:51,37036.88,USD,ACC_2485,ACC_6592
186074d4,2026-05-01 21:51,22836.96,USD,ACC_8630,ACC_2241
8fca5997,2026-05-01 21:51,7306.74,RUB,ACC_7609,ACC_4976
f3c80a00,2026-05-01 21:51,27287.37,USD,ACC_4801,ACC_4726
b672c3b8,2026-05-01 21:51,1858.20,USD,ACC_7130,ACC_7578
7980d936,2026-05-01 21:51,24391.62,EUR,ACC_2061,ACC_5267
cfaaeba8,2026-05-01 21:51,27691.73,USD,ACC_7740,ACC_4805
6a78a138,2026-05-01 21:51,21852.79,USD,ACC_4434,ACC_4472
f308adfe,2026-05-01 21:51,32445.80,RUB,ACC_4373,ACC_2632
f672d57e,2026-05-01 21:51,5965.28,USD,ACC_2875,ACC_5139
6d9e1655,2026-05-01 21:51,242.42,USD,ACC_3113,ACC_1907
23a92b6b,2026-05-01 21:51,5109.03,RUB,ACC_7478,ACC_1229
10ea7916,2026-05-01 21:51,27691.61,RUB,ACC_6625,ACC_6194
fce7cd05,2026-05-01 21:51,26013.59,RUB,ACC_7095,ACC_2680
c3b371cf,2026-05-01 21:51,35311.76,USD,ACC_9772,ACC_4908
e41a6918,2026-05-01 21:51,46816.23,USD,ACC_2657,ACC_4901
a7448d51,2026-05-01 21:51,23031.39,USD,ACC_9276,ACC_2709
2c4f219f,2026-05-01 21:51,21467.31,RUB,ACC_1311,ACC_9301
f5b7abcd,2026-05-01 21:51,32380.93,USD,ACC_2440,ACC_1451
9b568795,2026-05-01 21:51,27224.76,RUB,ACC_7991,ACC_3890
09a10b9a,2026-05-01 21:51,16955.66,RUB,ACC_6673,ACC_2276
1f59eb96,2026-05-01 21:51,4987.92,RUB,ACC_4816,ACC_5487
239254c4,2026-05-01 21:51,26119.42,USD,ACC_8697,ACC_1232
5b85a98c,2026-05-01 21:51,29310.02,EUR,ACC_1852,ACC_4766
45d71989,2026-05-01 21:51,34115.72,EUR,ACC_2800,ACC_4311
abdf4e69,2026-05-01 21:51,16071.85,USD,ACC_4664,ACC_1361
3ad92f66,2026-05-01 21:51,18718.73,USD,ACC_1402,ACC_1045
12e8294c,2026-05-01 21:51,44388.97,EUR,ACC_4761,ACC_6763
c5ee88fd,2026-05-01 21:51,47140.94,EUR,ACC_4245,ACC_7252
7e8533dd,2026-05-01 21:51,44177.24,RUB,ACC_8027,ACC_5029
8a51935b,2026-05-01 21:51,13852.87,RUB,ACC_3252,ACC_6027
bc241dae,2026-05-01 21:51,7109.42,USD,ACC_7750,ACC_4945
76f505c7,2026-05-01 21:51,30292.22,EUR,ACC_2468,ACC_5297
20df2e65,2026-05-01 21:51,31634.51,USD,ACC_1140,ACC_7504
081b2316,2026-05-01 21:51,34563.37,RUB,ACC_4996,ACC_9171
46b91b04,2026-05-01 21:51,26853.63,EUR,ACC_1737,ACC_9378
050152cc,2026-05-01 21:51,37043.61,USD,ACC_4008,ACC_8641
86f1d9eb,2026-05-01 21:51,13366.54,RUB,ACC_5867,ACC_4764
3ae49c8b,2026-05-01 21:51,28889.01,USD,ACC_8883,ACC_5570
da74869d,2026-05-01 21:51,36276.68,USD,ACC_2132,ACC_7133
09340eea,2026-05-01 21:51,44.18,RUB,ACC_5222,ACC_3574
7c6ec610,2026-05-01 21:51,48612.58,RUB,ACC_2515,ACC_8514
cf38d564,2026-05-01 21:51,15872.86,EUR,ACC_2983,ACC_6509
a0592a78,2026-05-01 21:51,6159.46,USD,ACC_6254,ACC_1933
46e39750,2026-05-01 21:51,49541.30,EUR,ACC_9421,ACC_9604
42d7658e,2026-05-01 21:51,6103.21,USD,ACC_7542,ACC_8121
ef64b2da,2026-05-01 21:51,3467.69,USD,ACC_9719,ACC_8427
463c90f2,2026-05-01 21:51,5410.18,USD,ACC_2623,ACC_3311
e38d5179,2026-05-01 21:51,11370.63,RUB,ACC_3598,ACC_2205
6671e0ec,2026-05-01 21:51,44359.09,USD,ACC_5032,ACC_8560
a6c2dc88,2026-05-01 21:51,30815.41,USD,ACC_4545,ACC_5971
66f23892,2026-05-01 21:51,731.60,USD,ACC_1197,ACC_1857
395ac122,2026-05-01 21:51,28135.59,EUR,ACC_4030,ACC_7554
58c61738,2026-05-01 21:51,29264.91,EUR,ACC_5944,ACC_3702
6018a6ff,2026-05-01 21:51,19336.96,EUR,ACC_9394,ACC_9253
19eb4642,2026-05-01 21:51,33932.11,RUB,ACC_1659,ACC_5226
b0d3ea9f,2026-05-01 21:51,21288.89,EUR,ACC_5935,ACC_8586
6f9fa4ed,2026-05-01 21:51,29647.84,RUB,ACC_6615,ACC_7854
bd8e3549,2026-05-01 21:51,4682.51,EUR,ACC_1274,ACC_8964
94954b77,2026-05-01 21:51,28209.05,USD,ACC_6172,ACC_4606
c70bf159,2026-05-01 21:51,37661.44,USD,ACC_8024,ACC_6499
8523570c,2026-05-01 21:51,18569.89,EUR,ACC_2195,ACC_1422
fc9d2078,2026-05-01 21:51,28090.97,RUB,ACC_2921,ACC_7959
cd8cf7a1,2026-05-01 21:51,3840.45,USD,ACC_2006,ACC_8320
13c2f14d,2026-05-01 21:51,15544.89,RUB,ACC_9882,ACC_7012
8ef0abcd,2026-05-01 21:51,30052.69,RUB,ACC_3765,ACC_3057
d4d93991,2026-05-01 21:51,26193.34,EUR,ACC_7725,ACC_8971
4df2e082,2026-05-01 21:51,32204.91,USD,ACC_8499,ACC_6601
32fb498b,2026-05-01 21:51,623.26,EUR,ACC_9873,ACC_3283
75051b4b,2026-05-01 21:51,8409.15,EUR,ACC_7351,ACC_6215
a7011e41,2026-05-01 21:51,7299.23,USD,ACC_8125,ACC_2385
5db08170,2026-05-01 21:51,17084.03,EUR,ACC_4824,ACC_9112
3253e0ef,2026-05-01 21:51,28874.77,RUB,ACC_4298,ACC_5413
ff31d905,2026-05-01 21:51,14066.16,EUR,ACC_1710,ACC_2611
267389f5,2026-05-01 21:51,219.14,EUR,ACC_4759,ACC_5706
1e7b4f54,2026-05-01 21:51,3246.57,RUB,ACC_3328,ACC_2146
475cada2,2026-05-01 21:51,43103.99,RUB,ACC_4300,ACC_4911
dba78059,2026-05-01 21:51,9073.44,EUR,ACC_5183,ACC_2247
798b857e,2026-05-01 21:51,35912.76,USD,ACC_1884,ACC_4731
0835b948,2026-05-01 21:51,43253.72,RUB,ACC_5123,ACC_4616
71b1571d,2026-05-01 21:51,2749.37,EUR,ACC_9797,ACC_3526
62a10dfd,2026-05-01 21:51,44425.49,RUB,ACC_4240,ACC_4960
ceb35feb,2026-05-01 21:51,69.53,RUB,ACC_4253,ACC_9176
2a345e68,2026-05-01 21:51,38398.99,USD,ACC_3395,ACC_9150
9aa665e2,2026-05-01 21:51,27963.00,RUB,ACC_3573,ACC_2032
a1994ca8,2026-05-01 21:51,29845.14,EUR,ACC_9569,ACC_8034
08e93d10,2026-05-01 21:51,45102.90,RUB,ACC_2127,ACC_9079
faa17f0b,2026-05-01 21:51,22914.02,RUB,ACC_1927,ACC_7544
82f49bc2,2026-05-01 21:51,21942.75,USD,ACC_3454,ACC_4886
b1a5c436,2026-05-01 21:51,576.48,USD,ACC_7763,ACC_3426
b4c1a2b0,2026-05-01 21:51,39395.79,RUB,ACC_3393,ACC_4249
c9ff554e,2026-05-01 21:51,49791.33,USD,ACC_2556,ACC_7394
2e0f01ad,2026-05-01 21:51,12794.84,EUR,ACC_9312,ACC_7131
d042aaae,2026-05-01 21:51,12848.80,USD,ACC_8078,ACC_1254
d5933c9f,2026-05-01 21:51,3151.47,USD,ACC_4683,ACC_3904
ab8da17c,2026-05-01 21:51,39714.14,USD,ACC_2611,ACC_5825
8623f255,2026-05-01 21:51,10817.21,RUB,ACC_8369,ACC_4840
9aef60d6,2026-05-01 21:51,7350.10,EUR,ACC_8345,ACC_2131
26887617,2026-05-01 21:51,1374.66,USD,ACC_6734,ACC_1365
06659f5d,2026-05-01 21:51,9301.18,RUB,ACC_7396,ACC_8015
f7e347d4,2026-05-01 21:51,22072.13,RUB,ACC_4414,ACC_9024
0b4f90b5,2026-05-01 21:51,1199.53,USD,ACC_3830,ACC_9305
0261dba3,2026-05-01 21:51,39492.36,EUR,ACC_7616,ACC_5128
74082f9c,2026-05-01 21:51,2215.95,RUB,ACC_8218,ACC_5367
09746edd,2026-05-01 21:51,26290.70,RUB,ACC_5344,ACC_9731
e5348c19,2026-05-01 21:51,42126.67,EUR,ACC_6874,ACC_5330
a580b996,2026-05-01 21:51,1545.96,RUB,ACC_9643,ACC_5934
2c04b7fe,2026-05-01 21:51,14723.78,RUB,ACC_9918,ACC_8338
f4a307cb,2026-05-01 21:51,31106.52,EUR,ACC_5391,ACC_1183
0f241ddc,2026-05-01 21:51,38809.43,RUB,ACC_3222,ACC_6480
c20b30a4,2026-05-01 21:51,43818.93,USD,ACC_3937,ACC_4699
c5cf755d,2026-05-01 21:51,20489.27,RUB,ACC_6589,ACC_5961
11c8cc4b,2026-05-01 21:51,42781.46,USD,ACC_2498,ACC_8745
a7da1546,2026-05-01 21:51,42292.80,RUB,ACC_8276,ACC_4283
a7885908,2026-05-01 21:51,33408.21,RUB,ACC_8311,ACC_7634
20cc90fa,2026-05-01 21:51,28364.06,RUB,ACC_3251,ACC_4493
793efb44,2026-05-01 21:51,38823.81,RUB,ACC_1577,ACC_6689
9790278a,2026-05-01 21:51,47509.77,EUR,ACC_6716,ACC_3854
82dd1992,2026-05-01 21:51,10105.99,EUR,ACC_2958,ACC_7345
f53e3c37,2026-05-01 21:51,15438.68,EUR,ACC_1053,ACC_3733
923b2724,2026-05-01 21:51,1716.60,USD,ACC_3705,ACC_3139
813d1283,2026-05-01 21:51,17904.52,USD,ACC_8217,ACC_4299
bdef5add,2026-05-01 21:51,27495.65,EUR,ACC_1224,ACC_1317
47e9f647,2026-05-01 21:51,31219.38,RUB,ACC_3200,ACC_6014
0f7f958e,2026-05-01 21:51,47111.22,EUR,ACC_8496,ACC_9887
29cbd179,2026-05-01 21:51,22065.91,USD,ACC_7764,ACC_9912
99cdf712,2026-05-01 21:51,2889.48,EUR,ACC_1835,ACC_8083
4398a7e3,2026-05-01 21:51,20898.61,USD,ACC_7124,ACC_6194
3c16e4f9,2026-05-01 21:51,44008.94,EUR,ACC_9138,ACC_1347
caf7c33b,2026-05-01 21:51,7603.71,EUR,ACC_9966,ACC_5687
f51f326b,2026-05-01 21:51,16086.21,RUB,ACC_7656,ACC_9159
58c0093a,2026-05-01 21:51,21553.58,EUR,ACC_8201,ACC_8972
cfff6a41,2026-05-01 21:51,23005.90,EUR,ACC_9486,ACC_5930
7940b55c,2026-05-01 21:51,45550.41,RUB,ACC_5625,ACC_3950
c360f96c,2026-05-01 21:51,38491.91,RUB,ACC_7538,ACC_6886
aec7996b,2026-05-01 21:51,33230.84,USD,ACC_9230,ACC_9052
a4e14963,2026-05-01 21:51,45358.20,USD,ACC_1227,ACC_7169
b53eca9d,2026-05-01 21:51,16864.67,USD,ACC_3406,ACC_5500
6bcffb52,2026-05-01 21:51,41373.39,EUR,ACC_4548,ACC_6905
c3a2cf85,2026-05-01 21:51,6273.62,RUB,ACC_4328,ACC_6739
2c6f0652,2026-05-01 21:51,10187.08,EUR,ACC_5263,ACC_8882
7dcb465b,2026-05-01 21:51,3000.56,EUR,ACC_6759,ACC_9563
ce947ffc,2026-05-01 21:51,8190.33,RUB,ACC_1371,ACC_1758
8a0c04ba,2026-05-01 21:51,46843.38,USD,ACC_8650,ACC_5686
77cc1f35,2026-05-01 21:51,9158.61,EUR,ACC_8988,ACC_4157
84435de9,2026-05-01 21:51,104.05,EUR,ACC_2273,ACC_5421
1ad5de04,2026-05-01 21:51,24693.32,RUB,ACC_6769,ACC_8527
a04c0830,2026-05-01 21:51,40174.30,EUR,ACC_8661,ACC_8967
8db978ca,2026-05-01 21:51,48825.57,RUB,ACC_9167,ACC_2295
b15f6012,2026-05-01 21:51,4116.66,EUR,ACC_5391,ACC_7527
97f4dfdc,2026-05-01 21:51,24467.89,EUR,ACC_7697,ACC_5370
4adbab1d,2026-05-01 21:51,36983.60,EUR,ACC_9844,ACC_3050
1db87d47,2026-05-01 21:51,48739.87,EUR,ACC_3123,ACC_9176
dc4686f0,2026-05-01 21:51,1335.92,EUR,ACC_1449,ACC_7352
56d78e8a,2026-05-01 21:51,46768.98,RUB,ACC_7020,ACC_6810
5315557f,2026-05-01 21:51,10293.53,USD,ACC_9823,ACC_2723
f864649a,2026-05-01 21:51,41977.94,EUR,ACC_2055,ACC_7768
6bc47425,2026-05-01 21:51,4147.75,USD,ACC_6540,ACC_2195
7ccb758c,2026-05-01 21:51,25044.66,RUB,ACC_4972,ACC_1669
ea5c2c21,2026-05-01 21:51,28834.73,USD,ACC_1722,ACC_1004
2be4bc0f,2026-05-01 21:51,7062.61,EUR,ACC_8157,ACC_1344
d9d74d97,2026-05-01 21:51,13367.20,EUR,ACC_1273,ACC_5871
e85aa643,2026-05-01 21:51,3102.42,EUR,ACC_1399,ACC_1275
bd6fc47d,2026-05-01 21:51,10226.94,USD,ACC_3731,ACC_3715
e611179e,2026-05-01 21:51,22591.94,USD,ACC_9225,ACC_7576
6746c3f4,2026-05-01 21:51,43180.93,EUR,ACC_6077,ACC_7298
0ed2a87a,2026-05-01 21:51,19089.70,EUR,ACC_6537,ACC_9280
d8788ea5,2026-05-01 21:51,5881.51,RUB,ACC_8447,ACC_2510
da8c10a4,2026-05-01 21:51,17047.91,USD,ACC_9547,ACC_4031
928350d7,2026-05-01 21:51,45669.56,EUR,ACC_5285,ACC_9581
5490a192,2026-05-01 21:51,27163.43,EUR,ACC_8254,ACC_1620
ae2c3507,2026-05-01 21:51,27237.86,USD,ACC_3240,ACC_3548
c354375a,2026-05-01 21:51,4543.84,USD,ACC_7633,ACC_2752
c098f0e1,2026-05-01 21:51,16780.14,EUR,ACC_3555,ACC_7055
